"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1112","20-M22S2-12S-Phol-26",NA,"M22S2",2022-09-13,45.18092,-66.2488,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1113","20-2B03S1-12S-Phol-26",NA,"2B03S1",2022-09-13,45.1418,-66.26,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1114","20-M01S1-12S-Phol-26",NA,"M01S1",2022-09-12,45.19198,-66.3199,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1115","20-302S3-12S-Phol-26",NA,"302S3",2022-09-13,45.14597,-66.2425,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1116","20-M19S3-12S-Phol-26",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1117","20-M22S1-12S-Phol-26",NA,"M22S1",2022-09-13,45.18092,-66.2488,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1118","20-M32S2-12S-Phol-26",NA,"M32S2",2022-09-13,45.14379,-66.246,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1119","20-2A01S2-12S-Phol-26",NA,"2A01S2",2022-09-13,45.15794,-66.2578,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1120","20-M01S2-12S-Phol-26",NA,"M01S2",2022-09-12,45.19198,-66.3199,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1121","20-M30S1-12S-Phol-26",NA,"M30S1",2022-09-13,45.14826,-66.2473,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M30S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1122","20-M32S3-12S-Phol-26",NA,"M32S3",2022-09-13,45.14379,-66.246,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1123","20-M01S3-12S-Phol-26",NA,"M01S3",2022-09-12,45.19198,-66.3199,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1124","20-M26S2-12S-Phol-26",NA,"M26S2",2022-09-13,45.16529,-66.2446,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M26S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1125","20-M04S2-12S-Phol-26",NA,"M04S2",2022-09-12,45.18288,-66.3191,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1126","20-M04S3-12S-Phol-26",NA,"M04S3",2022-09-12,45.18288,-66.3191,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1127","20-M16S3-12S-Phol-26",NA,"M16S3",2022-09-12,45.19069,-66.2805,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M16S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1128","20-M06S3-12S-Phol-26",NA,"M06S3",2022-09-12,45.17537,-66.312,"Pholis gunnellus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M06S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126996,"urn:lsid:marinespecies.org:taxname:126996","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis"
"1129","20-301S1-12S-Pseu-13",NA,"301S1",2022-09-13,45.13879,-66.2569,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1130","20-2B03S1-12S-Pseu-13",NA,"2B03S1",2022-09-13,45.1418,-66.26,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1131","20-M15S2-12S-Pseu-13",NA,"M15S2",2022-09-12,45.18655,-66.2835,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1132","20-M28S2-12S-Pseu-13",NA,"M28S2",2022-09-13,45.15721,-66.2497,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M28S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1133","20-2B03S2-12S-Pseu-13",NA,"2B03S2",2022-09-13,45.1418,-66.26,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1134","20-M11S1-12S-Pseu-13",NA,"M11S1",2022-09-12,45.17898,-66.2943,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1135","20-2A01S3-12S-Pseu-13",NA,"2A01S3",2022-09-13,45.15794,-66.2578,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1136","20-2A01S2-12S-Pseu-13",NA,"2A01S2",2022-09-13,45.15794,-66.2578,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1137","20-M30S1-12S-Pseu-13",NA,"M30S1",2022-09-13,45.14826,-66.2473,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M30S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1138","20-M04S1-12S-Pseu-13",NA,"M04S1",2022-09-12,45.18288,-66.3191,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1139","20-M11S2-12S-Pseu-13",NA,"M11S2",2022-09-12,45.17898,-66.2943,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1140","20-M02S1-12S-Pseu-13",NA,"M02S1",2022-09-12,45.18982,-66.3197,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1141","20-2B01S1-12S-Pseu-13",NA,"2B01S1",2022-09-13,45.1408,-66.258,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1142","20-M07S1-12S-Pseu-13",NA,"M07S1",2022-09-12,45.17169,-66.3081,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1143","20-M32S2-12S-Pseu-13",NA,"M32S2",2022-09-13,45.14379,-66.246,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1144","20-301S2-12S-Pseu-13",NA,"301S2",2022-09-13,45.13879,-66.2569,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1145","20-M11S3-12S-Pseu-13",NA,"M11S3",2022-09-12,45.17898,-66.2943,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1146","20-M32S3-12S-Pseu-13",NA,"M32S3",2022-09-13,45.14379,-66.246,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1147","20-303S1-12S-Pseu-13",NA,"303S1",2022-09-13,45.14245,-66.2506,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1148","20-M15S3-12S-Pseu-13",NA,"M15S3",2022-09-12,45.18655,-66.2835,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1149","20-M04S3-12S-Pseu-13",NA,"M04S3",2022-09-12,45.18288,-66.3191,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1150","20-2A12S3-12S-Pseu-13",NA,"2A12S3",2022-09-13,45.15398,-66.2351,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1151","20-M15S1-12S-Pseu-13",NA,"M15S1",2022-09-12,45.18655,-66.2835,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1152","20-303S2-12S-Pseu-13",NA,"303S2",2022-09-13,45.14245,-66.2506,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1153","20-M16S3-12S-Pseu-13",NA,"M16S3",2022-09-12,45.19069,-66.2805,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M16S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1154","20-M26S2-12S-Pseu-13",NA,"M26S2",2022-09-13,45.16529,-66.2446,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M26S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1155","20-302S3-12S-Pseu-13",NA,"302S3",2022-09-13,45.14597,-66.2425,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1156","20-M01S3-12S-Pseu-13",NA,"M01S3",2022-09-12,45.19198,-66.3199,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1157","20-M04S2-12S-Pseu-13",NA,"M04S2",2022-09-12,45.18288,-66.3191,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1158","20-M01S1-12S-Pseu-13",NA,"M01S1",2022-09-12,45.19198,-66.3199,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1159","20-M19S1-12S-Pseu-13",NA,"M19S1",2022-09-12,45.19024,-66.2632,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1160","20-2B02S1-12S-Pseu-13",NA,"2B02S1",2022-09-13,45.14356,-66.2627,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1161","20-M07S2-12S-Pseu-13",NA,"M07S2",2022-09-12,45.17169,-66.3081,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1162","20-M22S1-12S-Pseu-13",NA,"M22S1",2022-09-13,45.18092,-66.2488,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1163","20-302S1-12S-Pseu-13",NA,"302S1",2022-09-13,45.14597,-66.2425,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1164","20-M01S2-12S-Pseu-13",NA,"M01S2",2022-09-12,45.19198,-66.3199,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1165","20-M06S3-12S-Pseu-13",NA,"M06S3",2022-09-12,45.17537,-66.312,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M06S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1166","20-M22S2-12S-Pseu-13",NA,"M22S2",2022-09-13,45.18092,-66.2488,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1167","20-2A10S3-12S-Pseu-13",NA,"2A10S3",2022-09-13,45.15411,-66.2541,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A10S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1168","20-M24S2-12S-Pseu-13",NA,"M24S2",2022-09-13,45.17369,-66.2417,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1169","20-2A12S2-12S-Pseu-13",NA,"2A12S2",2022-09-13,45.15398,-66.2351,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
"1170","20-M19S3-12S-Pseu-13",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Pseudopleuronectes americanus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158885,"urn:lsid:marinespecies.org:taxname:158885","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes"
